Length,EffectiveLength,TPM,NumReads,Weight
"3112","2912.991","4.179369","395.600498","9988"
"2157","1957.991","0.000000","0.000000","-3"
"1154","954.991","9.414775","292.156833","9994"
"962","762.998","17.914999","444.167938","9994"
"788","588.998","4.792701","91.727900","9977"
"5784","5584.991","0.078187","14.189308","9984"
"2789","2589.991","3.624054","305.000000","9980"
"2220","2020.991","6.804668","446.866940","9959"
"3351","3151.991","29.700742","3042.000000","9785"
"6720","6520.991","31.020313","6573.047033","-12"
"4287","4087.991","15.406003","2046.476995","9996"
"5325","5125.991","24.662985","4108.000000","10000"
"2251","2051.991","0.000000","0.000000","-6"
"2323","2123.991","8.671690","598.498894","9995"
"1213","1013.991","20.399732","672.148753","9998"
"2149","1949.991","0.000000","0.000000","-5"
"2366","2166.991","0.000000","0.000000","-28"
"6940","6740.991","0.000000","0.000000","-5"
"1958","1758.991","1.628360","93.072385","9965"
"1225","1025.991","47.407680","1580.516720","9990"
"3028","2828.991","49.993436","4595.698070","9993"
"1351","1151.991","5.548900","207.712611","9998"
"1142","942.991","12.802358","392.287389","9998"
"865","665.998","38.676345","837.000000","10000"
"2574","2374.991","13.975898","1078.570684","9952"
"4329","4129.991","0.417284","56.000000","9989"
"11022","10822.991","30.868503","10856.000000","9995"
"1634","1434.991","5.404363","252.000000","9977"
"550","351.005","8.592221","98.000000","9951"
"3275","3075.991","0.120057","12.000000","10000"
"2758","2558.991","0.120134","9.989417","9934"
"1050","850.991","39.148463","1082.546348","9993"
"1335","1135.991","15.979745","589.863607","9995"
"882","682.998","146.826074","3258.590045","9995"
"3340","3140.991","1.632075","166.576501","9998"
"2000","1800.991","2.011742","117.730990","9997"
"4708","4508.991","9.286829","1360.672961","9992"
"2333","2133.991","1.845910","128.000000","9991"
"4020","3820.991","1.409468","175.000000","10000"
"610","411.003","6.196708","82.758676","9998"
"691","492.001","110.200637","1761.800743","9993"
"1171","971.991","40.104886","1266.678393","9995"
"2291","2091.991","0.333799","22.690920","9998"
"889","689.998","13.450853","301.581548","-19"
"1643","1443.991","18.524415","869.192308","-23"
"1182","982.991","70.520867","2252.547840","9985"
"3113","2913.991","7.195701","681.346850","9989"
"860","660.998","7.921955","170.152999","9990"
"3219","3019.991","2.432411","238.698467","9970"
"939","739.998","810.300691","19484.256010","9993"
"1476","1276.991","6.277905","260.501025","9995"
"1545","1345.991","2.605937","113.975878","9975"
"333","134.014","50.664169","220.626914","9991"
"569","370.005","54.138913","650.914590","9973"
"573","374.005","161.481110","1962.482619","9980"
"1066","866.991","32.727250","922.000000","9991"
"7480","7280.991","17.945036","4245.626611","-24"
"3525","3325.991","8.288978","895.837005","9985"
"669","470.001","16.042077","245.000000","9974"
"3418","3218.991","13.967655","1461.000000","9995"
"3482","3282.991","31.962368","3409.695419","9962"
"1763","1551.991","102.695254","5179.006573","9993"
"567","368.005","76.500828","914.802012","9998"
"1238","1038.991","2.251101","76.000000","10000"
"831","631.998","10.717876","220.105824","9865"
"2091","1891.991","33.761338","2075.609370","9590"
"7864","7664.991","1.856918","462.499542","9995"
"10490","10290.991","1.960238","655.500458","-7"
"9103","8903.991","5.457459","1579.000000","10000"
"8565","8365.991","1.732590","470.999067","9988"
"3357","3157.991","5.983435","614.000000","10000"
"4497","4297.991","2.804539","391.682335","9983"
"4020","3820.991","8.670684","1076.555274","9989"
"3586","3386.991","12.304194","1354.173011","9890"
"2789","2589.991","0.000000","0.000000","-55"
"2896","2696.991","2.086587","182.861777","9891"
"582","383.005","8.677860","108.000000","9966"
"2613","2413.991","0.420699","33.000000","9995"
"1006","806.991","1.533976","40.224803","9988"
"590","391.005","26.222079","333.162313","9990"
"2926","2726.991","8.007599","709.566239","9984"
"718","519.000","0.760730","12.829355","9949"
"955","755.998","16.201506","398.000000","9995"
"1035","835.991","13.141950","357.000000","9980"
"1131","931.991","45.435979","1376.000000","9988"
"707","508.000","24.777216","409.000000","9993"
"755","555.999","7.970424","144.000000","9997"
"2189","1989.991","149.040846","9637.476475","9801"
"3381","3181.991","0.000000","0.000000","-16"
"2935","2735.991","40.106475","3565.628517","-64"
"3903","3703.991","3.082556","371.011879","9940"
"738","538.999","12.602444","220.724262","9971"
"2237","2037.991","94.508453","6258.637964","9991"
"2020","1820.991","2.852426","168.783159","-67"
"4733","4533.991","3.381788","498.234734","9936"
"1030","830.991","28.064376","757.806835","9995"
"916","716.998","215.895190","5030.000000","9998"
"261","62.496","25.606210","52.000000","9996"
"6018","5818.991","3.691688","698.038942","9968"
"3969","3769.991","0.433512","53.106606","9998"
"592","393.004","1.009631","12.893394","9998"
"1854","1654.991","0.000000","0.000000","-5"
"1460","1260.991","5.570119","228.235585","-7"
"578","379.005","6.439387","79.304196","9988"
"1950","1750.991","3.560794","202.599162","9979"
"4923","4723.991","52.383444","8041.000000","9990"
"1651","1451.991","3.857452","182.000000","9995"
"1375","1175.991","68.813003","2629.549608","9974"
"891","691.998","43.834826","985.669252","9977"
"912","712.998","1.587559","36.781140","9985"
"2295","2095.991","16.411285","1117.735182","9962"
"2760","2560.991","24.997540","2080.234337","9960"
"2708","2508.991","36.703004","2992.317299","9967"
"637","438.002","2.714968","38.640968","9988"
"1936","1736.991","1.971258","111.262282","9988"
"1870","1670.991","14.790636","803.096750","9988"
"2714","2514.991","0.509795","41.661913","9991"
"1306","1106.991","0.648076","23.311863","-24"
"861","661.998","0.000000","0.000000","-21"
"462","263.007","16.381489","140.000000","9994"
"3295","3095.991","2.388813","240.319412","-59"
"1054","854.991","2.699559","74.999987","9998"
"994","794.998","4.086953","105.577815","9995"
"3171","2971.991","1.093382","105.590849","9993"
"3462","3262.991","11.270549","1195.000000","-21"
"750","550.999","9.215649","165.000000","9988"
"2516","2316.991","17.041012","1283.000000","9996"
"1796","1596.991","2.177555","113.000000","10000"
"1746","1546.991","51.841760","2606.000000","10000"
"688","489.001","14.223026","226.000000","9984"
"3579","3379.991","13.174861","1447.000000","-75"
"1015","815.991","7.377102","195.604110","9965"
"2655","2455.991","5.895303","470.478528","9933"
"10719","10519.991","4.546242","1554.085301","9987"
"4843","4643.991","5.705646","861.000000","9888"
"1825","1625.991","34.762750","1836.703941","9995"
"2027","1827.991","54.836940","3257.273105","9998"
"514","315.007","70.193071","718.490610","-14"
"2195","1995.991","1.825977","118.429736","9985"
"1758","1558.991","29.059010","1472.079654","9983"
"4603","4403.991","0.027952","4.000000","10000"
"559","360.005","5.829766","68.197267","9960"
"4170","3970.991","11.363304","1466.258249","-123"
"3384","3184.991","7.612827","787.881899","9998"
"567","368.005","42.635447","509.837524","9940"
"1133","933.991","2.788971","84.643488","9945"
"2583","2383.991","0.161530","12.513059","9933"
"1822","1622.991","35.553165","1875.000000","9998"
"739","539.999","75.282648","1320.976718","9988"
"551","352.005","69.110283","790.494432","9988"
"3534","3334.991","13.440564","1456.528849","9981"
"10121","9921.991","2.825612","911.000000","10000"
"3563","3363.991","37.480398","4097.000000","9973"
"2544","2344.991","9.822403","748.455267","9983"
"2685","2485.991","35.137666","2838.437852","9983"
"2918","2718.991","129.115268","11407.547959","9868"
"789","589.998","178.581575","3423.690519","9993"
"912","712.998","120.379664","2789.000000","9995"
"2184","1984.991","2.521444","162.635304","-13"
"3933","3733.991","3.631446","440.615475","9984"
"1851","1651.991","284.794090","15287.819478","9953"
"813","613.998","16.790768","335.000000","9985"
"906","706.998","28.075950","645.000000","9990"
"4866","4666.991","14.137768","2144.000000","-24"
"1797","1597.991","9.993514","518.918872","9993"
"1504","1304.991","33.758529","1431.521615","9964"
"1763","1563.991","1.344064","68.306366","9995"
"1438","1238.991","2.861109","115.188573","9995"
"587","388.005","58.135792","732.972346","9994"
"1647","1447.991","1.377480","64.812396","9995"
"4099","3899.991","1.436153","182.000000","9998"
"842","642.998","413.304371","8635.485053","9980"
"652","453.002","12.092409","178.000000","9991"
"2088","1888.991","34.049402","2090.000000","9976"
"2688","2488.991","30.589293","2474.000000","9928"
"1470","1270.991","41.502989","1714.070660","9991"
"2852","2652.991","3.468653","299.022309","9986"
"1571","1371.991","15.387426","686.000000","9995"
"560","361.005","1847.559833","21673.000000","10000"
"2852","2652.991","5.823191","502.000000","10000"
"2324","2107.991","11.881029","813.822535","-36"
"2329","2129.991","1.545963","107.000000","10000"
"583","384.005","7.778144","97.055369","-11"
"716","517.000","0.000000","0.000000","-11"
"1495","1295.991","1.185987","49.944631","9986"
"954","754.998","7.866915","193.000000","9969"
"2282","2082.991","407.284887","27567.196597","9972"
"808","608.998","7.917145","156.672138","9998"
"1108","908.991","1.062217","31.374706","9995"
"4710","4510.991","0.750117","109.953156","9991"
"550","351.005","65.226895","743.956123","9976"
"631","432.002","5.485266","77.000000","9995"
"1433","1233.991","0.448904","18.000000","10000"
"2146","1946.991","0.137591","8.704845","9996"
"501","302.007","4.381715","43.000000","9971"
"2490","2290.991","3.142537","233.943384","9966"
"570","371.005","1.009012","12.164184","9997"
"3593","3393.991","4.469011","492.866258","9995"
"1580","1380.991","24.245762","1088.011705","9940"
"4791","4591.991","75.360493","11244.799375","9983"
"615","416.003","16.496845","223.000000","9994"
"1432","1232.991","107.699584","4315.000000","10000"
"647","448.002","12.602696","183.463916","9993"
"529","330.007","9.034868","96.883847","9987"
"582","383.005","20.827805","259.211716","9991"
"872","672.998","7.366592","161.097028","9989"
"4022","3822.991","12.312705","1529.550127","9892"
"631","432.002","8.833416","124.000000","9998"
"6122","5922.991","1.290289","248.333279","9998"
"3191","2991.991","15.857082","1541.666721","9998"
"1844","1644.991","1.038464","55.508829","9982"
"1282","1082.991","8.880290","312.506365","9978"
"2818","2618.991","112.782005","9598.000000","10000"
"728","528.999","18.153663","312.051628","9980"
"616","417.003","11.647406","157.825035","9991"
"1834","1634.991","102.430119","5441.892279","9989"
"639","440.002","6.015013","86.000000","9991"
"4081","3881.991","5.667544","714.918247","9996"
"472","273.007","0.000000","0.000000","-2"
"3497","3297.991","0.000000","0.000000","-6"
"1289","1089.991","708.203596","25083.485910","9980"
"916","716.998","653.054060","15215.076950","9991"
"1442","1242.991","2082.795318","84124.296382","9982"
"1353","1153.991","3.656031","137.094215","9974"
"4391","4191.991","1.797258","244.814795","9984"
"3237","3037.991","8.772225","865.970684","9998"
"5062","4862.991","19.549491","3089.198913","9995"
"569","370.005","1.960678","23.573315","9995"
"744","544.999","12.140468","215.000000","9991"
"1910","1710.991","70.787794","3935.618602","9995"
"2019","1819.991","43.909390","2596.770382","9997"
"1420","1220.991","103.682126","4113.611016","9995"
"927","727.998","49.924375","1181.000000","10000"
"1304","1104.991","17.462320","627.000000","9968"
"1917","1717.991","0.000000","0.000000","0"
"18279","18079.991","0.000000","0.000000","-17"
"17933","17733.991","5.716236","3294.000000","9979"
"1086","886.991","30.486373","878.682137","9993"
"4091","3891.991","0.733061","92.708403","9977"
"747","547.999","6.254088","111.365592","9987"
"4505","4305.991","14.105706","1973.671596","9977"
"1505","1305.991","23.287199","988.244296","9988"
"549","350.005","278.901993","3172.000000","9998"
"1188","988.991","141.583362","4550.000000","10000"
"9585","9385.991","6.514945","1987.000000","10000"
"864","664.998","12.188548","263.377957","9998"
"3296","3096.991","1.417228","142.622043","9998"
"2245","2045.991","0.135373","9.000000","-5"
"2533","2333.991","0.000000","0.000000","-5"
"759","559.999","24.898581","453.073770","-20"
"946","746.998","4.455290","108.144020","9992"
"3060","2860.991","26.480501","2461.782210","9947"
"5909","5709.991","2.147069","398.371702","9998"
"5608","5408.991","16.941321","2977.628298","-2"
"4561","4361.991","7.170131","1016.292707","9998"
"1086","886.991","37.609993","1084.000000","10000"
"2811","2611.991","93.444816","7931.107180","9989"
"4159","3959.991","16.257549","2091.973663","9977"
"1298","1098.991","19.041797","680.000000","9998"
"3833","3633.991","25.337910","2992.000000","10000"
"2296","2096.991","44.621980","3040.551174","9970"
"1958","1758.991","230.411321","13169.653034","9985"
"1630","1430.991","193.231122","8985.057528","9989"
"4975","4775.991","4.259229","661.000000","10000"
"1358","1158.991","15.958334","601.000000","9988"
"1270","1070.991","1.187368","41.321667","9998"
"770","570.999","67.743412","1256.925332","9998"
"5240","5040.991","5.983238","980.074668","9998"
"486","287.007","2.144520","20.000000","10000"
"1078","878.991","56.508305","1614.000000","10000"
"926","726.998","29.885767","706.000000","10000"
"966","766.998","62.833391","1566.000000","9972"
"3694","3494.991","18.311980","2079.640746","9993"
"1869","1669.991","0.000000","0.000000","-5"
"2335","2135.991","1.067492","74.091921","9998"
"1567","1367.991","31.247273","1389.000000","10000"
"1080","880.991","23.403238","669.968270","-5"
"1256","1056.991","61.745859","2120.732899","9995"
"1684","1484.991","0.373028","18.000000","9995"
"7410","7210.991","11.224160","2630.000000","9990"
"5602","5402.991","1.236000","217.000000","10000"
"3801","3586.991","31.653087","3689.379273","9993"
"1351","1151.991","36.037612","1349.000000","9991"
"2938","2738.991","57.056347","5078.102972","9829"
"2124","1924.991","31.524877","1971.918728","9975"
"2321","2121.991","6.330781","436.523630","9995"
"2020","1820.991","4.571743","270.518202","9995"
"1935","1735.991","6.948409","391.958169","9997"
"1650","1450.991","30.265815","1427.000000","9974"
"1883","1683.991","80.024751","4378.960164","9955"
"2056","1856.991","11.162696","673.574759","9998"
"1134","934.991","3.338349","101.425241","9998"
"672","473.001","33.173027","509.863439","9995"
"881","681.998","6.414108","142.143322","9988"
"654","455.001","0.000000","0.000000","-9"
"888","688.998","42.314477","947.357820","9998"
"3385","3185.991","4.188708","433.642180","9998"
"1717","1517.991","23.355439","1152.030903","9998"
"1432","1232.991","42.055729","1684.969097","9998"
"5429","5229.991","174.997992","29740.000000","9988"
"820","620.998","59.864535","1208.000000","10000"
"5495","5295.991","2.597487","447.000000","10000"
"905","705.998","22.466366","515.398772","9952"
"2013","1813.991","0.000000","0.000000","-66"
"710","511.000","1.215341","20.180229","9995"
"2076","1876.991","0.854845","52.138276","9993"
"1895","1695.991","23.369060","1287.868969","9977"
"2723","2523.991","29.233490","2397.592616","9956"
"1776","1576.991","1.424580","73.000000","9988"
"4201","4001.991","0.000000","0.000000","-2"
"1478","1278.991","0.000000","0.000000","-2"
"653","454.002","36.020291","531.388051","9993"
